time,node_id,node_type,capacity,queue,load_ratio,is_overload,active_orders,delivered_orders,stuck_orders,predicted_risk
26,pvz21,pvz,79,5,0.06329113924050633,0,964,4400,0,
26,pvz22,pvz,75,5,0.06666666666666667,0,964,4400,0,
26,pvz23,pvz,86,1,0.011627906976744186,0,964,4400,0,
26,pvz24,pvz,87,3,0.034482758620689655,0,964,4400,0,
26,pvz25,pvz,70,4,0.05714285714285714,0,964,4400,0,
26,pvz26,pvz,67,1,0.014925373134328358,0,964,4400,0,
26,pvz27,pvz,83,6,0.07228915662650602,0,964,4400,0,
26,pvz28,pvz,70,1,0.014285714285714285,0,964,4400,0,
26,pvz29,pvz,82,6,0.07317073170731707,0,964,4400,0,
26,pvz30,pvz,87,3,0.034482758620689655,0,964,4400,0,
26,pvz31,pvz,62,3,0.04838709677419355,0,964,4400,0,
26,pvz32,pvz,66,9,0.13636363636363635,0,964,4400,0,
26,pvz33,pvz,89,1,0.011235955056179775,0,964,4400,0,
26,pvz34,pvz,78,9,0.11538461538461539,0,964,4400,0,
26,pvz35,pvz,67,0,0.0,0,964,4400,0,
26,pvz36,pvz,67,3,0.04477611940298507,0,964,4400,0,
26,pvz37,pvz,85,0,0.0,0,964,4400,0,
26,pvz38,pvz,90,2,0.022222222222222223,0,964,4400,0,
26,pvz39,pvz,64,0,0.0,0,964,4400,0,
26,pvz40,pvz,85,8,0.09411764705882353,0,964,4400,0,
26,pvz41,pvz,77,4,0.05194805194805195,0,964,4400,0,
26,pvz42,pvz,74,0,0.0,0,964,4400,0,
26,pvz43,pvz,62,4,0.06451612903225806,0,964,4400,0,
26,pvz44,pvz,62,0,0.0,0,964,4400,0,
26,pvz45,pvz,70,7,0.1,0,964,4400,0,
26,pvz46,pvz,88,1,0.011363636363636364,0,964,4400,0,
26,pvz47,pvz,76,10,0.13157894736842105,0,964,4400,0,
26,pvz48,pvz,89,11,0.12359550561797752,0,964,4400,0,
26,pvz49,pvz,75,2,0.02666666666666667,0,964,4400,0,
27,wh0,warehouse,84,0,0.0,0,924,4593,0,
27,wh1,warehouse,86,0,0.0,0,924,4593,0,
27,wh2,warehouse,62,0,0.0,0,924,4593,0,
27,wh3,warehouse,76,0,0.0,0,924,4593,0,
27,wh4,warehouse,92,0,0.0,0,924,4593,0,
27,wh5,warehouse,91,0,0.0,0,924,4593,0,
27,wh6,warehouse,85,0,0.0,0,924,4593,0,
27,wh7,warehouse,79,0,0.0,0,924,4593,0,
27,wh8,warehouse,90,0,0.0,0,924,4593,0,
27,wh9,warehouse,82,0,0.0,0,924,4593,0,
27,hub0,hub,14,6,0.42857142857142855,0,924,4593,0,
27,hub1,hub,11,5,0.45454545454545453,0,924,4593,0,
27,hub2,hub,14,3,0.21428571428571427,0,924,4593,0,
27,hub3,hub,11,6,0.5454545454545454,0,924,4593,0,
27,hub4,hub,12,9,0.75,0,924,4593,0,
27,hub5,hub,11,0,0.0,0,924,4593,0,
27,hub6,hub,10,5,0.5,0,924,4593,0,
27,hub7,hub,14,2,0.14285714285714285,0,924,4593,0,
27,hub8,hub,12,0,0.0,0,924,4593,0,
27,hub9,hub,14,13,0.9285714285714286,0,924,4593,0,
27,hub10,hub,14,247,17.642857142857142,1,924,4593,0,
27,hub11,hub,11,52,4.7272727272727275,1,924,4593,0,
27,hub12,hub,12,0,0.0,0,924,4593,0,
27,hub13,hub,10,7,0.7,0,924,4593,0,
27,hub14,hub,10,1,0.1,0,924,4593,0,
27,hub15,hub,12,3,0.25,0,924,4593,0,
27,hub16,hub,13,4,0.3076923076923077,0,924,4593,0,
27,hub17,hub,14,219,15.642857142857142,1,924,4593,0,
27,hub18,hub,10,136,13.6,1,924,4593,0,
27,hub19,hub,12,7,0.5833333333333334,0,924,4593,0,
27,hub20,hub,13,12,0.9230769230769231,0,924,4593,0,
27,hub21,hub,12,2,0.16666666666666666,0,924,4593,0,
27,hub22,hub,14,9,0.6428571428571429,0,924,4593,0,
27,hub23,hub,11,5,0.45454545454545453,0,924,4593,0,
27,hub24,hub,14,4,0.2857142857142857,0,924,4593,0,
27,pvz0,pvz,75,0,0.0,0,924,4593,0,
27,pvz1,pvz,74,0,0.0,0,924,4593,0,
27,pvz2,pvz,87,2,0.022988505747126436,0,924,4593,0,
27,pvz3,pvz,76,5,0.06578947368421052,0,924,4593,0,
27,pvz4,pvz,68,0,0.0,0,924,4593,0,
27,pvz5,pvz,61,6,0.09836065573770492,0,924,4593,0,
27,pvz6,pvz,85,3,0.03529411764705882,0,924,4593,0,
27,pvz7,pvz,89,10,0.11235955056179775,0,924,4593,0,
27,pvz8,pvz,77,1,0.012987012987012988,0,924,4593,0,
27,pvz9,pvz,89,6,0.06741573033707865,0,924,4593,0,
27,pvz10,pvz,60,0,0.0,0,924,4593,0,
27,pvz11,pvz,62,4,0.06451612903225806,0,924,4593,0,
27,pvz12,pvz,83,1,0.012048192771084338,0,924,4593,0,
27,pvz13,pvz,86,13,0.1511627906976744,0,924,4593,0,
27,pvz14,pvz,72,5,0.06944444444444445,0,924,4593,0,
27,pvz15,pvz,82,2,0.024390243902439025,0,924,4593,0,
27,pvz16,pvz,86,7,0.08139534883720931,0,924,4593,0,
27,pvz17,pvz,85,0,0.0,0,924,4593,0,
27,pvz18,pvz,81,2,0.024691358024691357,0,924,4593,0,
27,pvz19,pvz,80,0,0.0,0,924,4593,0,
27,pvz20,pvz,60,1,0.016666666666666666,0,924,4593,0,
27,pvz21,pvz,79,7,0.08860759493670886,0,924,4593,0,
27,pvz22,pvz,75,6,0.08,0,924,4593,0,
27,pvz23,pvz,86,2,0.023255813953488372,0,924,4593,0,
27,pvz24,pvz,87,4,0.04597701149425287,0,924,4593,0,
27,pvz25,pvz,70,7,0.1,0,924,4593,0,
27,pvz26,pvz,67,2,0.029850746268656716,0,924,4593,0,
27,pvz27,pvz,83,9,0.10843373493975904,0,924,4593,0,
27,pvz28,pvz,70,2,0.02857142857142857,0,924,4593,0,
27,pvz29,pvz,82,7,0.08536585365853659,0,924,4593,0,
27,pvz30,pvz,87,1,0.011494252873563218,0,924,4593,0,
27,pvz31,pvz,62,2,0.03225806451612903,0,924,4593,0,
27,pvz32,pvz,66,8,0.12121212121212122,0,924,4593,0,
27,pvz33,pvz,89,0,0.0,0,924,4593,0,
27,pvz34,pvz,78,8,0.10256410256410256,0,924,4593,0,
27,pvz35,pvz,67,2,0.029850746268656716,0,924,4593,0,
27,pvz36,pvz,67,0,0.0,0,924,4593,0,
27,pvz37,pvz,85,0,0.0,0,924,4593,0,
27,pvz38,pvz,90,0,0.0,0,924,4593,0,
27,pvz39,pvz,64,1,0.015625,0,924,4593,0,
27,pvz40,pvz,85,6,0.07058823529411765,0,924,4593,0,
27,pvz41,pvz,77,1,0.012987012987012988,0,924,4593,0,
27,pvz42,pvz,74,3,0.04054054054054054,0,924,4593,0,
27,pvz43,pvz,62,1,0.016129032258064516,0,924,4593,0,
27,pvz44,pvz,62,1,0.016129032258064516,0,924,4593,0,
27,pvz45,pvz,70,5,0.07142857142857142,0,924,4593,0,
27,pvz46,pvz,88,1,0.011363636363636364,0,924,4593,0,
27,pvz47,pvz,76,5,0.06578947368421052,0,924,4593,0,
27,pvz48,pvz,89,4,0.0449438202247191,0,924,4593,0,
27,pvz49,pvz,75,4,0.05333333333333334,0,924,4593,0,
28,wh0,warehouse,84,0,0.0,0,961,4760,0,
28,wh1,warehouse,86,0,0.0,0,961,4760,0,
28,wh2,warehouse,62,0,0.0,0,961,4760,0,
28,wh3,warehouse,76,0,0.0,0,961,4760,0,
28,wh4,warehouse,92,0,0.0,0,961,4760,0,
28,wh5,warehouse,91,0,0.0,0,961,4760,0,
28,wh6,warehouse,85,0,0.0,0,961,4760,0,
28,wh7,warehouse,79,0,0.0,0,961,4760,0,
28,wh8,warehouse,90,0,0.0,0,961,4760,0,
28,wh9,warehouse,82,0,0.0,0,961,4760,0,
28,hub0,hub,14,7,0.5,0,961,4760,0,
28,hub1,hub,11,6,0.5454545454545454,0,961,4760,0,
28,hub2,hub,14,4,0.2857142857142857,0,961,4760,0,
28,hub3,hub,11,10,0.9090909090909091,0,961,4760,0,
28,hub4,hub,12,13,1.0833333333333333,1,961,4760,0,
28,hub5,hub,11,0,0.0,0,961,4760,0,
28,hub6,hub,10,12,1.2,1,961,4760,0,
28,hub7,hub,14,2,0.14285714285714285,0,961,4760,0,
28,hub8,hub,12,2,0.16666666666666666,0,961,4760,0,
28,hub9,hub,14,15,1.0714285714285714,1,961,4760,0,
28,hub10,hub,14,260,18.571428571428573,1,961,4760,0,
28,hub11,hub,11,47,4.2727272727272725,1,961,4760,0,
28,hub12,hub,12,2,0.16666666666666666,0,961,4760,0,
28,hub13,hub,10,7,0.7,0,961,4760,0,
28,hub14,hub,10,3,0.3,0,961,4760,0,
28,hub15,hub,12,9,0.75,0,961,4760,0,
28,hub16,hub,13,7,0.5384615384615384,0,961,4760,0,
28,hub17,hub,14,220,15.714285714285714,1,961,4760,0,
28,hub18,hub,10,141,14.1,1,961,4760,0,
28,hub19,hub,12,6,0.5,0,961,4760,0,
28,hub20,hub,13,15,1.1538461538461537,1,961,4760,0,
28,hub21,hub,12,2,0.16666666666666666,0,961,4760,0,
28,hub22,hub,14,9,0.6428571428571429,0,961,4760,0,
28,hub23,hub,11,7,0.6363636363636364,0,961,4760,0,
28,hub24,hub,14,4,0.2857142857142857,0,961,4760,0,
28,pvz0,pvz,75,0,0.0,0,961,4760,0,
28,pvz1,pvz,74,0,0.0,0,961,4760,0,
28,pvz2,pvz,87,2,0.022988505747126436,0,961,4760,0,
28,pvz3,pvz,76,7,0.09210526315789473,0,961,4760,0,
28,pvz4,pvz,68,0,0.0,0,961,4760,0,
28,pvz5,pvz,61,10,0.16393442622950818,0,961,4760,0,
28,pvz6,pvz,85,2,0.023529411764705882,0,961,4760,0,
28,pvz7,pvz,89,5,0.056179775280898875,0,961,4760,0,
28,pvz8,pvz,77,2,0.025974025974025976,0,961,4760,0,
28,pvz9,pvz,89,3,0.033707865168539325,0,961,4760,0,
28,pvz10,pvz,60,1,0.016666666666666666,0,961,4760,0,
28,pvz11,pvz,62,7,0.11290322580645161,0,961,4760,0,
28,pvz12,pvz,83,1,0.012048192771084338,0,961,4760,0,
28,pvz13,pvz,86,2,0.023255813953488372,0,961,4760,0,
28,pvz14,pvz,72,6,0.08333333333333333,0,961,4760,0,
28,pvz15,pvz,82,3,0.036585365853658534,0,961,4760,0,
28,pvz16,pvz,86,3,0.03488372093023256,0,961,4760,0,
28,pvz17,pvz,85,3,0.03529411764705882,0,961,4760,0,
28,pvz18,pvz,81,1,0.012345679012345678,0,961,4760,0,
28,pvz19,pvz,80,0,0.0,0,961,4760,0,
28,pvz20,pvz,60,1,0.016666666666666666,0,961,4760,0,
28,pvz21,pvz,79,8,0.10126582278481013,0,961,4760,0,
28,pvz22,pvz,75,4,0.05333333333333334,0,961,4760,0,
28,pvz23,pvz,86,2,0.023255813953488372,0,961,4760,0,
28,pvz24,pvz,87,0,0.0,0,961,4760,0,
28,pvz25,pvz,70,6,0.08571428571428572,0,961,4760,0,
28,pvz26,pvz,67,2,0.029850746268656716,0,961,4760,0,
28,pvz27,pvz,83,2,0.024096385542168676,0,961,4760,0,
28,pvz28,pvz,70,1,0.014285714285714285,0,961,4760,0,
28,pvz29,pvz,82,6,0.07317073170731707,0,961,4760,0,
28,pvz30,pvz,87,2,0.022988505747126436,0,961,4760,0,
28,pvz31,pvz,62,4,0.06451612903225806,0,961,4760,0,
28,pvz32,pvz,66,10,0.15151515151515152,0,961,4760,0,
28,pvz33,pvz,89,1,0.011235955056179775,0,961,4760,0,
28,pvz34,pvz,78,6,0.07692307692307693,0,961,4760,0,
28,pvz35,pvz,67,0,0.0,0,961,4760,0,
28,pvz36,pvz,67,2,0.029850746268656716,0,961,4760,0,
28,pvz37,pvz,85,2,0.023529411764705882,0,961,4760,0,
28,pvz38,pvz,90,0,0.0,0,961,4760,0,
28,pvz39,pvz,64,0,0.0,0,961,4760,0,
28,pvz40,pvz,85,4,0.047058823529411764,0,961,4760,0,
28,pvz41,pvz,77,1,0.012987012987012988,0,961,4760,0,
28,pvz42,pvz,74,1,0.013513513513513514,0,961,4760,0,
28,pvz43,pvz,62,0,0.0,0,961,4760,0,
28,pvz44,pvz,62,2,0.03225806451612903,0,961,4760,0,
28,pvz45,pvz,70,5,0.07142857142857142,0,961,4760,0,
28,pvz46,pvz,88,1,0.011363636363636364,0,961,4760,0,
28,pvz47,pvz,76,7,0.09210526315789473,0,961,4760,0,
28,pvz48,pvz,89,8,0.0898876404494382,0,961,4760,0,
28,pvz49,pvz,75,5,0.06666666666666667,0,961,4760,0,
29,wh0,warehouse,84,0,0.0,0,1060,4911,0,
29,wh1,warehouse,86,0,0.0,0,1060,4911,0,
29,wh2,warehouse,62,0,0.0,0,1060,4911,0,
29,wh3,warehouse,76,0,0.0,0,1060,4911,0,
29,wh4,warehouse,92,0,0.0,0,1060,4911,0,
29,wh5,warehouse,91,0,0.0,0,1060,4911,0,
29,wh6,warehouse,85,0,0.0,0,1060,4911,0,
29,wh7,warehouse,79,0,0.0,0,1060,4911,0,
29,wh8,warehouse,90,0,0.0,0,1060,4911,0,
29,wh9,warehouse,82,0,0.0,0,1060,4911,0,
29,hub0,hub,14,8,0.5714285714285714,0,1060,4911,0,
29,hub1,hub,11,14,1.2727272727272727,1,1060,4911,0,
29,hub2,hub,14,6,0.42857142857142855,0,1060,4911,0,
29,hub3,hub,11,9,0.8181818181818182,0,1060,4911,0,
29,hub4,hub,12,15,1.25,1,1060,4911,0,
29,hub5,hub,11,0,0.0,0,1060,4911,0,
29,hub6,hub,10,7,0.7,0,1060,4911,0,
29,hub7,hub,14,7,0.5,0,1060,4911,0,
29,hub8,hub,12,0,0.0,0,1060,4911,0,
29,hub9,hub,14,17,1.2142857142857142,1,1060,4911,0,
29,hub10,hub,14,279,19.928571428571427,1,1060,4911,0,
29,hub11,hub,11,51,4.636363636363637,1,1060,4911,0,
29,hub12,hub,12,0,0.0,0,1060,4911,0,
29,hub13,hub,10,11,1.1,1,1060,4911,0,
29,hub14,hub,10,4,0.4,0,1060,4911,0,
29,hub15,hub,12,5,0.4166666666666667,0,1060,4911,0,
29,hub16,hub,13,6,0.46153846153846156,0,1060,4911,0,
29,hub17,hub,14,234,16.714285714285715,1,1060,4911,0,
29,hub18,hub,10,148,14.8,1,1060,4911,0,
29,hub19,hub,12,12,1.0,0,1060,4911,0,
29,hub20,hub,13,13,1.0,0,1060,4911,0,
29,hub21,hub,12,2,0.16666666666666666,0,1060,4911,0,
29,hub22,hub,14,17,1.2142857142857142,1,1060,4911,0,
29,hub23,hub,11,10,0.9090909090909091,0,1060,4911,0,
29,hub24,hub,14,3,0.21428571428571427,0,1060,4911,0,
29,pvz0,pvz,75,0,0.0,0,1060,4911,0,
29,pvz1,pvz,74,0,0.0,0,1060,4911,0,
29,pvz2,pvz,87,1,0.011494252873563218,0,1060,4911,0,
29,pvz3,pvz,76,9,0.11842105263157894,0,1060,4911,0,
29,pvz4,pvz,68,1,0.014705882352941176,0,1060,4911,0,
29,pvz5,pvz,61,8,0.13114754098360656,0,1060,4911,0,
29,pvz6,pvz,85,0,0.0,0,1060,4911,0,
29,pvz7,pvz,89,8,0.0898876404494382,0,1060,4911,0,
29,pvz8,pvz,77,1,0.012987012987012988,0,1060,4911,0,
29,pvz9,pvz,89,1,0.011235955056179775,0,1060,4911,0,
29,pvz10,pvz,60,0,0.0,0,1060,4911,0,
29,pvz11,pvz,62,8,0.12903225806451613,0,1060,4911,0,
29,pvz12,pvz,83,1,0.012048192771084338,0,1060,4911,0,
29,pvz13,pvz,86,7,0.08139534883720931,0,1060,4911,0,
29,pvz14,pvz,72,5,0.06944444444444445,0,1060,4911,0,
29,pvz15,pvz,82,4,0.04878048780487805,0,1060,4911,0,
29,pvz16,pvz,86,5,0.05813953488372093,0,1060,4911,0,
29,pvz17,pvz,85,3,0.03529411764705882,0,1060,4911,0,
29,pvz18,pvz,81,1,0.012345679012345678,0,1060,4911,0,
29,pvz19,pvz,80,2,0.025,0,1060,4911,0,
29,pvz20,pvz,60,0,0.0,0,1060,4911,0,
29,pvz21,pvz,79,10,0.12658227848101267,0,1060,4911,0,
29,pvz22,pvz,75,5,0.06666666666666667,0,1060,4911,0,
29,pvz23,pvz,86,1,0.011627906976744186,0,1060,4911,0,
29,pvz24,pvz,87,3,0.034482758620689655,0,1060,4911,0,
29,pvz25,pvz,70,10,0.14285714285714285,0,1060,4911,0,
29,pvz26,pvz,67,3,0.04477611940298507,0,1060,4911,0,
29,pvz27,pvz,83,7,0.08433734939759036,0,1060,4911,0,
29,pvz28,pvz,70,1,0.014285714285714285,0,1060,4911,0,
29,pvz29,pvz,82,6,0.07317073170731707,0,1060,4911,0,
29,pvz30,pvz,87,3,0.034482758620689655,0,1060,4911,0,
29,pvz31,pvz,62,5,0.08064516129032258,0,1060,4911,0,
29,pvz32,pvz,66,4,0.06060606060606061,0,1060,4911,0,
29,pvz33,pvz,89,2,0.02247191011235955,0,1060,4911,0,
29,pvz34,pvz,78,6,0.07692307692307693,0,1060,4911,0,
29,pvz35,pvz,67,1,0.014925373134328358,0,1060,4911,0,
29,pvz36,pvz,67,3,0.04477611940298507,0,1060,4911,0,
29,pvz37,pvz,85,2,0.023529411764705882,0,1060,4911,0,
29,pvz38,pvz,90,1,0.011111111111111112,0,1060,4911,0,
29,pvz39,pvz,64,1,0.015625,0,1060,4911,0,
29,pvz40,pvz,85,7,0.08235294117647059,0,1060,4911,0,
29,pvz41,pvz,77,1,0.012987012987012988,0,1060,4911,0,
29,pvz42,pvz,74,2,0.02702702702702703,0,1060,4911,0,
29,pvz43,pvz,62,6,0.0967741935483871,0,1060,4911,0,
29,pvz44,pvz,62,0,0.0,0,1060,4911,0,
29,pvz45,pvz,70,6,0.08571428571428572,0,1060,4911,0,
29,pvz46,pvz,88,1,0.011363636363636364,0,1060,4911,0,
29,pvz47,pvz,76,5,0.06578947368421052,0,1060,4911,0,
29,pvz48,pvz,89,9,0.10112359550561797,0,1060,4911,0,
29,pvz49,pvz,75,6,0.08,0,1060,4911,0,
30,wh0,warehouse,84,0,0.0,0,1039,5093,0,
30,wh1,warehouse,86,0,0.0,0,1039,5093,0,
30,wh2,warehouse,62,0,0.0,0,1039,5093,0,
30,wh3,warehouse,76,0,0.0,0,1039,5093,0,
30,wh4,warehouse,92,0,0.0,0,1039,5093,0,
30,wh5,warehouse,91,0,0.0,0,1039,5093,0,
30,wh6,warehouse,85,0,0.0,0,1039,5093,0,
30,wh7,warehouse,79,0,0.0,0,1039,5093,0,
30,wh8,warehouse,90,0,0.0,0,1039,5093,0,
30,wh9,warehouse,82,0,0.0,0,1039,5093,0,
30,hub0,hub,14,6,0.42857142857142855,0,1039,5093,0,
30,hub1,hub,11,7,0.6363636363636364,0,1039,5093,0,
30,hub2,hub,14,5,0.35714285714285715,0,1039,5093,0,
30,hub3,hub,11,4,0.36363636363636365,0,1039,5093,0,
30,hub4,hub,12,11,0.9166666666666666,0,1039,5093,0,
30,hub5,hub,11,0,0.0,0,1039,5093,0,
30,hub6,hub,10,7,0.7,0,1039,5093,0,
30,hub7,hub,14,0,0.0,0,1039,5093,0,
30,hub8,hub,12,0,0.0,0,1039,5093,0,
30,hub9,hub,14,13,0.9285714285714286,0,1039,5093,0,
30,hub10,hub,14,283,20.214285714285715,1,1039,5093,0,
30,hub11,hub,11,51,4.636363636363637,1,1039,5093,0,
30,hub12,hub,12,1,0.08333333333333333,0,1039,5093,0,
30,hub13,hub,10,10,1.0,0,1039,5093,0,
30,hub14,hub,10,4,0.4,0,1039,5093,0,
30,hub15,hub,12,3,0.25,0,1039,5093,0,
30,hub16,hub,13,4,0.3076923076923077,0,1039,5093,0,
30,hub17,hub,14,237,16.928571428571427,1,1039,5093,0,
30,hub18,hub,10,147,14.7,1,1039,5093,0,
30,hub19,hub,12,13,1.0833333333333333,1,1039,5093,0,
30,hub20,hub,13,5,0.38461538461538464,0,1039,5093,0,
30,hub21,hub,12,5,0.4166666666666667,0,1039,5093,0,
30,hub22,hub,14,14,1.0,0,1039,5093,0,
30,hub23,hub,11,3,0.2727272727272727,0,1039,5093,0,
30,hub24,hub,14,4,0.2857142857142857,0,1039,5093,0,
30,pvz0,pvz,75,2,0.02666666666666667,0,1039,5093,0,
30,pvz1,pvz,74,3,0.04054054054054054,0,1039,5093,0,
30,pvz2,pvz,87,1,0.011494252873563218,0,1039,5093,0,
30,pvz3,pvz,76,12,0.15789473684210525,0,1039,5093,0,
30,pvz4,pvz,68,3,0.04411764705882353,0,1039,5093,0,
30,pvz5,pvz,61,7,0.11475409836065574,0,1039,5093,0,
30,pvz6,pvz,85,1,0.011764705882352941,0,1039,5093,0,
30,pvz7,pvz,89,7,0.07865168539325842,0,1039,5093,0,
30,pvz8,pvz,77,3,0.03896103896103896,0,1039,5093,0,
30,pvz9,pvz,89,8,0.0898876404494382,0,1039,5093,0,
30,pvz10,pvz,60,1,0.016666666666666666,0,1039,5093,0,
30,pvz11,pvz,62,9,0.14516129032258066,0,1039,5093,0,
30,pvz12,pvz,83,1,0.012048192771084338,0,1039,5093,0,
30,pvz13,pvz,86,6,0.06976744186046512,0,1039,5093,0,
30,pvz14,pvz,72,6,0.08333333333333333,0,1039,5093,0,
30,pvz15,pvz,82,3,0.036585365853658534,0,1039,5093,0,
30,pvz16,pvz,86,7,0.08139534883720931,0,1039,5093,0,
30,pvz17,pvz,85,5,0.058823529411764705,0,1039,5093,0,
30,pvz18,pvz,81,2,0.024691358024691357,0,1039,5093,0,
30,pvz19,pvz,80,1,0.0125,0,1039,5093,0,
30,pvz20,pvz,60,1,0.016666666666666666,0,1039,5093,0,
30,pvz21,pvz,79,10,0.12658227848101267,0,1039,5093,0,
30,pvz22,pvz,75,8,0.10666666666666667,0,1039,5093,0,
30,pvz23,pvz,86,1,0.011627906976744186,0,1039,5093,0,
30,pvz24,pvz,87,0,0.0,0,1039,5093,0,
30,pvz25,pvz,70,7,0.1,0,1039,5093,0,
30,pvz26,pvz,67,1,0.014925373134328358,0,1039,5093,0,
30,pvz27,pvz,83,4,0.04819277108433735,0,1039,5093,0,
30,pvz28,pvz,70,5,0.07142857142857142,0,1039,5093,0,
30,pvz29,pvz,82,4,0.04878048780487805,0,1039,5093,0,
30,pvz30,pvz,87,2,0.022988505747126436,0,1039,5093,0,
30,pvz31,pvz,62,0,0.0,0,1039,5093,0,
30,pvz32,pvz,66,11,0.16666666666666666,0,1039,5093,0,
30,pvz33,pvz,89,2,0.02247191011235955,0,1039,5093,0,
30,pvz34,pvz,78,10,0.1282051282051282,0,1039,5093,0,
30,pvz35,pvz,67,1,0.014925373134328358,0,1039,5093,0,
30,pvz36,pvz,67,0,0.0,0,1039,5093,0,
30,pvz37,pvz,85,1,0.011764705882352941,0,1039,5093,0,
30,pvz38,pvz,90,0,0.0,0,1039,5093,0,
30,pvz39,pvz,64,4,0.0625,0,1039,5093,0,
30,pvz40,pvz,85,5,0.058823529411764705,0,1039,5093,0,
30,pvz41,pvz,77,1,0.012987012987012988,0,1039,5093,0,
30,pvz42,pvz,74,1,0.013513513513513514,0,1039,5093,0,
30,pvz43,pvz,62,2,0.03225806451612903,0,1039,5093,0,
30,pvz44,pvz,62,2,0.03225806451612903,0,1039,5093,0,
30,pvz45,pvz,70,7,0.1,0,1039,5093,0,
30,pvz46,pvz,88,2,0.022727272727272728,0,1039,5093,0,
30,pvz47,pvz,76,5,0.06578947368421052,0,1039,5093,0,
30,pvz48,pvz,89,12,0.1348314606741573,0,1039,5093,0,
30,pvz49,pvz,75,5,0.06666666666666667,0,1039,5093,0,
31,wh0,warehouse,84,0,0.0,0,990,5295,0,
31,wh1,warehouse,86,0,0.0,0,990,5295,0,
31,wh2,warehouse,62,0,0.0,0,990,5295,0,
31,wh3,warehouse,76,0,0.0,0,990,5295,0,
31,wh4,warehouse,92,0,0.0,0,990,5295,0,
31,wh5,warehouse,91,0,0.0,0,990,5295,0,
31,wh6,warehouse,85,0,0.0,0,990,5295,0,
31,wh7,warehouse,79,0,0.0,0,990,5295,0,
31,wh8,warehouse,90,0,0.0,0,990,5295,0,
31,wh9,warehouse,82,0,0.0,0,990,5295,0,
31,hub0,hub,14,6,0.42857142857142855,0,990,5295,0,
31,hub1,hub,11,7,0.6363636363636364,0,990,5295,0,
31,hub2,hub,14,3,0.21428571428571427,0,990,5295,0,
31,hub3,hub,11,6,0.5454545454545454,0,990,5295,0,
31,hub4,hub,12,5,0.4166666666666667,0,990,5295,0,
31,hub5,hub,11,0,0.0,0,990,5295,0,
31,hub6,hub,10,8,0.8,0,990,5295,0,
31,hub7,hub,14,9,0.6428571428571429,0,990,5295,0,
31,hub8,hub,12,0,0.0,0,990,5295,0,
31,hub9,hub,14,14,1.0,0,990,5295,0,
31,hub10,hub,14,293,20.928571428571427,1,990,5295,0,
31,hub11,hub,11,46,4.181818181818182,1,990,5295,0,
31,hub12,hub,12,2,0.16666666666666666,0,990,5295,0,
31,hub13,hub,10,3,0.3,0,990,5295,0,
31,hub14,hub,10,3,0.3,0,990,5295,0,
31,hub15,hub,12,2,0.16666666666666666,0,990,5295,0,
31,hub16,hub,13,4,0.3076923076923077,0,990,5295,0,
31,hub17,hub,14,237,16.928571428571427,1,990,5295,0,
31,hub18,hub,10,147,14.7,1,990,5295,0,
31,hub19,hub,12,7,0.5833333333333334,0,990,5295,0,
31,hub20,hub,13,9,0.6923076923076923,0,990,5295,0,
31,hub21,hub,12,1,0.08333333333333333,0,990,5295,0,
31,hub22,hub,14,9,0.6428571428571429,0,990,5295,0,
31,hub23,hub,11,1,0.09090909090909091,0,990,5295,0,
31,hub24,hub,14,3,0.21428571428571427,0,990,5295,0,
31,pvz0,pvz,75,1,0.013333333333333334,0,990,5295,0,
31,pvz1,pvz,74,3,0.04054054054054054,0,990,5295,0,
31,pvz2,pvz,87,1,0.011494252873563218,0,990,5295,0,
31,pvz3,pvz,76,7,0.09210526315789473,0,990,5295,0,
31,pvz4,pvz,68,6,0.08823529411764706,0,990,5295,0,
31,pvz5,pvz,61,6,0.09836065573770492,0,990,5295,0,
31,pvz6,pvz,85,1,0.011764705882352941,0,990,5295,0,
31,pvz7,pvz,89,9,0.10112359550561797,0,990,5295,0,
31,pvz8,pvz,77,0,0.0,0,990,5295,0,
31,pvz9,pvz,89,6,0.06741573033707865,0,990,5295,0,
31,pvz10,pvz,60,1,0.016666666666666666,0,990,5295,0,
31,pvz11,pvz,62,7,0.11290322580645161,0,990,5295,0,
31,pvz12,pvz,83,1,0.012048192771084338,0,990,5295,0,
31,pvz13,pvz,86,3,0.03488372093023256,0,990,5295,0,
31,pvz14,pvz,72,11,0.1527777777777778,0,990,5295,0,
31,pvz15,pvz,82,0,0.0,0,990,5295,0,
31,pvz16,pvz,86,3,0.03488372093023256,0,990,5295,0,
31,pvz17,pvz,85,4,0.047058823529411764,0,990,5295,0,
31,pvz18,pvz,81,3,0.037037037037037035,0,990,5295,0,
31,pvz19,pvz,80,3,0.0375,0,990,5295,0,
31,pvz20,pvz,60,0,0.0,0,990,5295,0,
31,pvz21,pvz,79,5,0.06329113924050633,0,990,5295,0,
31,pvz22,pvz,75,9,0.12,0,990,5295,0,
31,pvz23,pvz,86,0,0.0,0,990,5295,0,
31,pvz24,pvz,87,2,0.022988505747126436,0,990,5295,0,
31,pvz25,pvz,70,3,0.04285714285714286,0,990,5295,0,
31,pvz26,pvz,67,2,0.029850746268656716,0,990,5295,0,
31,pvz27,pvz,83,3,0.03614457831325301,0,990,5295,0,
31,pvz28,pvz,70,0,0.0,0,990,5295,0,
31,pvz29,pvz,82,9,0.10975609756097561,0,990,5295,0,
